Publication Date,Title,URL
2017-09-06T07:39:53Z,"North Sea oil and gas sector losing thousands of jobs, survey shows",https://www.theguardian.com/business/2017/sep/06/north-sea-oil-gas-jobs-oil-price
2017-09-06T06:50:41Z,"Help-to-buy scheme aids some buyers, but boosts builders even more | Nils Pratley",https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/05/help-to-buy-scheme-buyers-builders-subsidy
2017-09-06T04:38:19Z,Scott Morrison claims 'better days ahead' for Australian economy,https://www.theguardian.com/business/2017/sep/06/scott-morrison-says-gdp-figures-show-economy-moving-towards-balanced-growth
2017-09-07T18:31:34Z,British Airways risks strike action over plans to curb pension benefits,https://www.theguardian.com/business/2017/sep/07/british-airways-naps-pension-retirement
2017-09-07T18:16:42Z,ECB paves way to tapering stimulus plan after leaving rates on hold - as it happened,https://www.theguardian.com/business/live/2017/sep/07/markets-euro-european-central-bank-mario-draghi-stimulus-business-live
2017-09-07T17:13:47Z,UK insurance payouts to shrink after U-turn on lump sum formula,https://www.theguardian.com/business/2017/sep/07/uk-insurance-payouts-to-shrink-uturn-ogden-rate
2017-09-07T15:11:49Z,Jaguar Land Rover to make only electric or hybrid cars from 2020,https://www.theguardian.com/business/2017/sep/07/jaguar-land-rover-electric-hybrid-cars-2020
2017-09-07T14:02:20Z,"Publish leaked RBS report, MPs tell FCA",https://www.theguardian.com/business/2017/sep/07/fca-select-committee-rbs-report-nicky-morgan
2017-09-07T13:54:08Z,UK high court blocks deportation of man who accuses G4S of abuse,https://www.theguardian.com/business/2017/sep/07/uk-high-court-g4s-deportation-brook-house-irc
2017-09-07T10:50:04Z,Pukka tea firm vows to stay ethical as PG Tips owner takes it over,https://www.theguardian.com/business/2017/sep/07/pukka-tea-pg-tips-organic-herbal-unilever
2017-09-07T08:42:06Z,"UK house prices rising amid shortage of properties, says Halifax",https://www.theguardian.com/business/2017/sep/07/uk-house-prices-properties-halifax-employment
2017-09-07T07:59:23Z,"Time to raise eurozone interest rates, says Deutsche Bank chief",https://www.theguardian.com/business/2017/sep/06/eurozone-european-interest-rates-deutsche-bank-john-cryan-ecb-meeting
2017-09-07T06:00:32Z,"Government should cut Bank of Ireland out of Post Office bank, says report",https://www.theguardian.com/business/2017/sep/07/government-should-cut-bank-of-ireland-out-of-post-office-bank-says-report
2017-09-08T18:21:35Z,"Sports Direct pays out £43m bonus among 2,000 staff",https://www.theguardian.com/business/2017/sep/08/sports-direct-pays-out-43m-bonus-among-2000-staff
2017-09-08T18:07:19Z,Richard Desmond poised to sell Express and Star to Trinity Mirror,https://www.theguardian.com/business/2017/sep/08/daily-mirror-express-star-trinity-mirror-richard-desmond
2017-09-08T17:16:14Z,Fidget spinners and Fingerlings help toy firm buck downward market trend,https://www.theguardian.com/business/2017/sep/08/fidget-spinners-and-fingerlings-help-toy-firm-buck-downward-market-trend
2017-09-08T16:58:50Z,UK exports outside EU fall despite weak pound,https://www.theguardian.com/business/2017/sep/08/uk-exports-eu-weak-pound-trade-europe
2017-09-08T13:56:10Z,Shelling out: Britons go nuts for coconut water,https://www.theguardian.com/business/2017/sep/08/shelling-out-britons-go-nuts-for-coconut-water
2017-09-08T13:00:44Z,Pound boosted by UK manufacturing growth - as it happened,https://www.theguardian.com/business/live/2017/sep/08/ecb-stimulus-signal-pushes-euro-higher-business-live
2017-09-08T12:18:16Z,Anti-smuggling proposal 'may let tobacco industry in by back door',https://www.theguardian.com/business/2017/sep/08/anti-smuggling-proposal-may-let-tobacco-industry-in-by-back-door
2017-09-08T07:37:42Z,MPs to question City watchdog over Saudi Aramco float,https://www.theguardian.com/business/2017/sep/08/mps-to-question-city-watchdog-over-saudi-aramco-float
2017-09-08T06:22:31Z,FCA must backtrack over Saudi oil giant Aramco | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/08/the-city-watchdog-must-backtrack-over-aramco
2017-09-08T06:15:26Z,Southern rail owner says service has improved despite ongoing strikes,https://www.theguardian.com/business/2017/sep/07/southern-rail-owner-go-ahead-customer-service-profits-fall
2017-09-08T05:01:30Z,"UK economy 'treading water' as eurozone stretches ahead, says BCC",https://www.theguardian.com/business/2017/sep/08/uk-economy-treading-water-as-eurozone-stretches-ahead-says-bcc
2017-09-09T21:30:19Z,"Tax cuts for the rich don't help the rest. Don't take my word for it, ask the IMF | Greg Jericho",https://www.theguardian.com/business/grogonomics/2017/sep/10/tax-cuts-for-the-rich-dont-help-the-rest-dont-take-my-word-for-it-ask-the-imf
2017-09-09T20:30:17Z,NHS cuts and public sector pay: will there be a ‘winter of discontent’?,https://www.theguardian.com/business/2017/sep/09/austerity-nhs-public-sector-pay-benefits-winter-of-discontent
2017-09-09T20:30:17Z,Two million UK families face £50-a-week cut in income,https://www.theguardian.com/business/2017/sep/09/two-million-uk-families-face-50-pound-week-cut-income
2017-09-09T15:00:11Z,The $1tn question: how far can the new iPhone 8 take Apple?,https://www.theguardian.com/business/2017/sep/09/apple-iphone-8-one-trillion-dollar-question
2017-09-09T07:00:01Z,Can Poland's answer to Topshop make it on Oxford Street?,https://www.theguardian.com/business/2017/sep/09/can-polands-answer-to-topshop-make-it-on-oxford-street
2017-09-10T17:11:52Z,Blacklisting is in the past for McAlpine | Letters,https://www.theguardian.com/business/2017/sep/10/blacklisting-is-in-the-past-for-mcalpine
2017-09-10T17:05:29Z,Economic cost of Hurricane Irma 'could reach $300bn',https://www.theguardian.com/business/2017/sep/10/economic-cost-of-hurricane-irma-could-reach-300bn
2017-09-10T15:27:19Z,Noel Edmonds says litigation funder will bankroll his £300m battle with Lloyds,https://www.theguardian.com/business/2017/sep/10/noel-edmonds-says-litigation-funder-will-bankroll-his-300m-battle-with-lloyds
2017-09-10T15:05:31Z,"To understand the UK's low-pay crisis, Mark Carney needs to get out more | Phillip Inman",https://www.theguardian.com/business/2017/sep/10/to-understand-uk-low-pay-crisis-mark-carney-needs-to-get-out-more
2017-09-10T11:16:29Z,"UK windfarms cheaper than Hinkley Point, experts claim",https://www.theguardian.com/business/2017/sep/10/uk-windfarms-become-cheaper-than-hinkley-point-c
2017-09-10T06:00:29Z,"There is no Brexit ‘punishment’, apart from the self-inflicted one",https://www.theguardian.com/business/2017/sep/10/brexit-no-punishment-apart-from-inflicted-ourselves-barnier
2017-09-11T23:01:19Z,World's wealthiest families keep getting richer as markets boom,https://www.theguardian.com/business/2017/sep/12/worlds-wealthiest-families-keep-getting-richer-markets-boom
2017-09-11T21:40:01Z,Stock markets hit record highs as fears over North Korea and Irma recede - as it happened,https://www.theguardian.com/business/live/2017/sep/11/markets-rise-risk-appetite-returns-wind-power-euro-pound-live
2017-09-11T12:52:00Z,"London still world's top financial centre despite Brexit, says survey",https://www.theguardian.com/business/2017/sep/11/london-financial-centre-brexit-frankfurt-dublin-new-york-donald-trump
2017-09-11T11:38:12Z,UK green energy expensive? Not any more. From now on it's cheap,https://www.theguardian.com/business/2017/sep/11/uk-green-energy-expensive-not-any-more-from-now-on-its-cheap
2017-09-11T10:14:44Z,Petra Diamonds market value falls after Tanzania seizes $15m shipment,https://www.theguardian.com/business/2017/sep/11/petra-diamonds-market-value-falls-tanzania-seizes-shipment
2017-09-11T08:10:35Z,Where are they now? The Northern Rock drama 10 years on …,https://www.theguardian.com/business/2017/sep/10/northern-rock-10th-anniversary-major-players
2017-09-11T05:01:04Z,UK prices rising faster than wages as forecasters predict inflation at 2.8%,https://www.theguardian.com/business/2017/sep/11/uk-prices-rising-faster-than-wages-inflation-petrol
2017-09-11T05:00:04Z,Recruitment agency Cordant morphs into social enterprise,https://www.theguardian.com/business/2017/sep/11/recruitment-agency-cordant-morphs-into-social-enterprise
2017-09-12T23:01:48Z,Houses more affordable across half of UK now than in 2007,https://www.theguardian.com/business/2017/sep/13/house-prices-uk-housing-affordability-london-birmingham-glasgow-leeds
2017-09-12T23:01:48Z,"UK's high street banks are accident waiting to happen, says report",https://www.theguardian.com/business/2017/sep/13/uks-high-street-banks-are-accident-waiting-to-happen-says-report
2017-09-12T22:26:47Z,"Australia risks becoming Americanised society of working poor, union warns",https://www.theguardian.com/business/2017/sep/13/rising-inequality-risks-creating-society-of-working-poor-top-australian-union-warns
2017-09-12T20:00:31Z,Murdochs' Sky bid isn't the slam dunk it looked a month ago | Nils Pratley,https://www.theguardian.com/business/2017/sep/12/murdochs-21st-century-fox-sky-competition-markets-authority-investigation
2017-09-12T18:21:58Z,Murdochs' Sky takeover bid to be referred to competition watchdog,https://www.theguardian.com/business/2017/sep/12/murdochs-sky-takeover-bid-referred-to-competition-watchdog
2017-09-12T17:44:58Z,"Cost of Harvey and Irma damage could hit $70bn, insurer says",https://www.theguardian.com/business/2017/sep/12/hurricane-harvey-irma-damages-insurance-claims-hiscox-natural-disasters
2017-09-12T16:50:00Z,American incomes rose for second consecutive year under Obama,https://www.theguardian.com/business/2017/sep/12/america-income-high-census-2016-obama-recession
2017-09-12T15:07:32Z,JD Sports Fashion rides athleisure boom as sales rise by more than 40%,https://www.theguardian.com/business/2017/sep/12/jd-sports-fashion-retail-group-rides-athleisure-boom-sales-rise-41-percent
2017-09-12T14:53:08Z,Pound hits one-year high as UK inflation rate jumps to 2.9% - as it happened,https://www.theguardian.com/business/live/2017/sep/12/world-stock-markets-record-highs-uk-inflation-data-business-live
2017-09-12T13:49:51Z,UK cost-of-living crisis grows as dearer imports push inflation to 2.9%,https://www.theguardian.com/business/2017/sep/12/uk-cost-of-living-rise-imports-boost-inflation-interest-rates
2017-09-12T13:48:03Z,"Bitcoin investors could lose all their money, FCA warns",https://www.theguardian.com/business/2017/sep/12/cryptocurrency-investors-bitcoin-could-lose-money-fca-warns
2017-09-12T09:35:48Z,Barnaby Joyce pulls back from repeating claim AGL is 'shorting' market,https://www.theguardian.com/business/2017/sep/12/barnaby-joyce-pulls-back-from-repeating-claim-agl-is-shorting-market
2017-09-12T01:20:43Z,DUP convinces May to raise Northern Ireland plane jobs with Trump,https://www.theguardian.com/business/2017/sep/12/dup-convinces-may-to-raise-northern-ireland-plane-jobs-with-trump
2017-09-13T22:30:25Z,Households forced to abandon luxuries and spend more of the budget on basics | Greg Jericho,https://www.theguardian.com/business/grogonomics/2017/sep/14/flat-household-incomes-means-more-of-the-budget-goes-on-basics
2017-09-13T17:36:45Z,"G4S may make more profit than allowed from removal centres, figures suggest",https://www.theguardian.com/business/2017/sep/13/g4s-may-make-more-profit-than-allowed-from-removal-centres-figures-suggest
2017-09-13T17:12:44Z,Darling: Brexit would not have happened without banking crisis,https://www.theguardian.com/business/2017/sep/13/darling-brexit-banking-crisis
2017-09-13T15:44:16Z,Sky chief executive's pay quadruples to £16m,https://www.theguardian.com/business/2017/sep/13/sky-chief-executive-jeremy-darroch-pay-quadruples-to-16m-despite-profits-fall
2017-09-13T13:56:19Z,UK households 'at breaking point' as real wages continue to fall - as it happened,https://www.theguardian.com/business/live/2017/sep/13/pound-one-year-high-uk-jobs-report-pay-squeeze-business-live
2017-09-13T10:07:10Z,UK wage rises lag behind inflation despite lowest jobless rate since 1975,https://www.theguardian.com/business/2017/sep/13/uk-wage-inflation-jobless-rate-unemployment
2017-09-13T06:35:18Z,"Superdry's co-founders to share wealth with 4,500 employees",https://www.theguardian.com/business/2017/sep/12/superdrys-co-founders-launch-share-scheme-for-4500-employees
2017-09-13T02:09:22Z,New ABS data proves it: scares about growing welfare dependency are rubbish | Greg Jericho,https://www.theguardian.com/business/grogonomics/2017/sep/13/new-abs-data-proves-it-scares-about-growing-welfare-dependency-are-rubbish
2017-09-14T18:00:52Z,UN report attacks austerity budgets for growing inequality,https://www.theguardian.com/business/2017/sep/14/un-report-attacks-austerity-budgets-for-growing-inequality
2017-09-14T17:59:03Z,UK interest rates stay at 0.25% but Bank of England hints rise is looming,https://www.theguardian.com/business/2017/sep/14/uk-interest-rates-bank-of-england-mpc-inflation
2017-09-14T17:22:51Z,"Bank of England hints at November interest rate rise, sending pound to one-year high - as it happened",https://www.theguardian.com/business/live/2017/sep/14/bank-of-england-interest-rates-john-lewis-profits-halve-business-live
2017-09-14T17:22:20Z,Next softens doom and gloom forecasts despite fall in profits,https://www.theguardian.com/business/2017/sep/14/next-morrisons-brexit-price-rises-weak-pound
2017-09-14T16:39:27Z,John Lewis profits halve as chairman warns over Brexit uncertainty,https://www.theguardian.com/business/2017/sep/14/john-lewis-profits-brexit-sir-charlie-mayfield-prices
2017-09-14T15:42:45Z,Sports Direct challenged by MPs over claims it underpays couriers,https://www.theguardian.com/business/2017/sep/14/sports-direct-challenged-by-mps-over-claims-it-underpays-couriers
2017-09-14T15:17:31Z,"‘It looks nice, but they shouldn’t use animal fat’: reactions to the plastic £10 note",https://www.theguardian.com/money/2017/sep/14/reactions-to-new-plastic-10-pound-note-tenner
2017-09-14T13:58:12Z,Northern Rock investors' compensation claim just doesn't stand up | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/14/northern-rock-investors-compensation-claim-just-doesnt-stand-up
2017-09-14T13:23:56Z,"Ryanair is preparing takeover bid for Alitalia, says Michael O'Leary",https://www.theguardian.com/business/2017/sep/14/ryanair-preparing-takeover-bid-alitalia-michael-oleary
2017-09-14T10:33:37Z,Former Northern Rock investors ask Theresa May for compensation,https://www.theguardian.com/business/2017/sep/14/northern-rock-investors-theresa-may-compensation
2017-09-14T10:03:54Z,"New cigarette rules have led to slump in sales, says Londis owner",https://www.theguardian.com/society/2017/sep/14/new-cigarette-rules-slump-sales-londis-booker
2017-09-14T10:00:57Z,Murdochs' £11.7bn Sky takeover bid referred to competition watchdog,https://www.theguardian.com/business/2017/sep/14/rupert-murdoch-sky-takeover-bid-competition-cma
2017-09-14T09:50:21Z,Campaigner will donate first Jane Austen £10 note to women's shelter,https://www.theguardian.com/business/2017/sep/14/jane-austen-10-note-campaigner-donate-first-shelter-caroline-criado-perez
2017-09-14T05:00:33Z,Build-to-rent – the solution to Britain's housing crisis?,https://www.theguardian.com/business/2017/sep/14/build-to-rent-the-solution-to-britains-housing-crisis
2017-09-15T17:59:34Z,"UK exporters have 'hoarded' gains from fall in sterling, says ONS",https://www.theguardian.com/business/2017/sep/15/uk-exporters-have-hoarded-gains-from-fall-in-sterling-says-ons
2017-09-15T16:38:30Z,Prospect of interest rate rise sends pound back to level of Brexit result day,https://www.theguardian.com/business/2017/sep/15/bank-of-england-rate-rise-mpc-gertjan-vlieghe-inflation
2017-09-15T16:13:57Z,Driving force: are electric cars crowding out traditional engines?,https://www.theguardian.com/business/2017/sep/15/electric-cars-frankfurt-motor-show-bmw-mercedes-benz-renault
2017-09-15T15:32:40Z,Barclays' head of whistleblowing to leave after dropping employment case,https://www.theguardian.com/business/2017/sep/15/barclays-head-of-whistleblowing-to-leave-after-dropping-employment-case
2017-09-15T15:13:59Z,Head of scandal-hit G4S detention centres is put on administrative leave,https://www.theguardian.com/business/2017/sep/15/head-of-scandal-hit-g4s-detention-centres-ben-saunders-is-put-on-administrative-leave
2017-09-15T14:03:20Z,Pound hits highest level since Brexit vote result as BoE signals rate hikes - as it happened,https://www.theguardian.com/business/live/2017/sep/15/pound-holds-on-to-highs-ahead-of-key-bank-of-england-speech-business-live
2017-09-15T13:28:16Z,UK interest rate rise – what it could mean for savers and mortgage holders,https://www.theguardian.com/business/2017/sep/15/uk-interest-rate-rise-what-it-could-mean--savers-mortgage-holders
2017-09-15T10:49:40Z,Premier Inn owner quits ethical trade body after union row,https://www.theguardian.com/business/2017/sep/15/premier-inn--ethical-trade-body-unite-union-whitbread
2017-09-15T07:00:46Z,JD Wetherspoon boss: EU leaders should take a 'wise-up pill' on Brexit,https://www.theguardian.com/business/2017/sep/15/jd-wetherspoon-eu-brexit-tim-martin-pub-eu
2017-09-15T06:30:08Z,Qantas boss Alan Joyce's pay packet nearly doubles in year to $25m,https://www.theguardian.com/business/2017/sep/15/qantas-boss-alan-joyce-pay-packet-nearly-doubles-in-year-to-25m
2017-09-15T05:26:56Z,FCA refuses to publish report on RBS and small business customers,https://www.theguardian.com/business/2017/sep/15/fca-refuses-to-publish-report-on-rbs-and-small-business-customers
2017-09-15T04:50:03Z,Public interest lawsuit filed in India calling for investigation into Adani Group,https://www.theguardian.com/business/2017/sep/15/public-interest-lawsuit-filed-in-india-calling-for-investigation-into-adani-group
2017-09-16T15:00:15Z,The eurozone strikes back – why Europe is booming again,https://www.theguardian.com/business/2017/sep/16/the-eurozone-strikes-back-why-europe-is-booming-again
2017-09-16T15:00:15Z,Even German carmakers won’t save us from a hard Brexit,https://www.theguardian.com/business/2017/sep/16/hard-brexit-even-german-carmakers-cant-save-us
2017-09-16T15:00:15Z,Weakest eurozone economies on long road to recovery,https://www.theguardian.com/business/2017/sep/16/weakest-eurozone-portugal-ireland-spain-italy
2017-09-16T11:00:10Z,Blue Bottle Coffee sells to Nestlé – so has it sold out?,https://www.theguardian.com/business/2017/sep/16/blue-bottle-coffee-nestle
2017-09-16T07:00:05Z,Christian Candy reshuffles assets worth more than £300m in a year,https://www.theguardian.com/business/2017/sep/16/christian-candy-developer-brother-nick
2017-09-16T07:00:05Z,"Nuclear power plants may not keep Britain's lights on, say Lib Dems",https://www.theguardian.com/business/2017/sep/16/nuclear-power-plants-lib-dems-vince-cable-wind-energy
2017-09-16T01:26:44Z,Ryanair cancels 40 to 50 flights a day for staff to go on holiday,https://www.theguardian.com/business/2017/sep/16/ryanair-cancels-up-to-50-flights-a-day-to-improve-punctuality
2017-09-17T23:01:53Z,South Wales aluminium factory to manufacture low-emission taxi,https://www.theguardian.com/business/2017/sep/18/south-wales-aluminium-eco-friendly-taxi-sapa-bedwas
2017-09-17T20:26:50Z,Former BHS owner could face fine if the charges stick,https://www.theguardian.com/business/2017/sep/17/dominic-chappell-in-court-bhs-fine
2017-09-17T17:51:42Z,Meaningless meetings and death by committee,https://www.theguardian.com/business/2017/sep/17/meaningless-meetings-and-death-by-committee
2017-09-17T16:00:45Z,"Growing risk of 'debt trap' if interest rates stay low, say central bankers",https://www.theguardian.com/money/2017/sep/17/growing-risk-of-debt-trap-if-interest-rates-remain-low-bank-warns
2017-09-17T15:58:51Z,Ryanair tries to appease passengers with list of flights cancelled until Thursday,https://www.theguardian.com/business/2017/sep/17/ryanair-publishes-list-150-flights-cancelled-three-days-angry-passengers
2017-09-17T13:38:31Z,What will justify an interest rate rise in November? | Richard Partington,https://www.theguardian.com/business/2017/sep/17/interest-rate-rise-november-justify-bank-england-government
2017-09-17T07:16:09Z,Don’t dismiss bankers' predictions of a bitcoin bubble – they should know,https://www.theguardian.com/business/2017/sep/17/jamie-dimon-bitcoin-bubble-he-would-know-banking
2017-09-17T06:00:33Z,"Deal or no deal, Sky is the regulators’ hardest ever test",https://www.theguardian.com/business/2017/sep/17/sky-regulators-hardest-ever-test-deal-no-deal-murdoch-bradley
2017-09-18T18:54:22Z,The UK's debt crisis – in figures,https://www.theguardian.com/business/2017/sep/18/uk-debt-crisis-credit-cards-car-loans
2017-09-18T18:17:34Z,Why is Ryanair cancelling flights and what can you do?,https://www.theguardian.com/business/2017/sep/18/qa-why-is-ryanair-cancelling-flights-and-what-can-you-do
2017-09-18T18:10:50Z,"Fall in migration after Brexit could push up inflation, says Carney",https://www.theguardian.com/business/2017/sep/18/migration-brexit-inflation-mark-carney-bank-of-england-wages
2017-09-18T18:04:18Z,Ryanair is 'unnecessarily pissing people off' – again | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/18/ryanair-is-unnecessarily-pissing-people-off
2017-09-18T17:34:39Z,Britain's debt time​bomb: FCA urges action over £200bn crisis,https://www.theguardian.com/business/2017/sep/18/britain-debt-timebomb-fca-chief-crisis
2017-09-18T17:28:09Z,Britain's debt hotspot: how Newham is making ends meet,https://www.theguardian.com/business/2017/sep/18/britain-debt-hotspot-newham-borrowing
2017-09-18T17:27:02Z,"'They just kept topping it up' – how one credit card user fell £28,000 in debt",https://www.theguardian.com/business/2017/sep/18/credit-card-user-debt-advice
2017-09-18T17:26:02Z,UK debt is explosive – and it only needs a spark to light the fuse | Larry Elliott,https://www.theguardian.com/business/2017/sep/18/debt-timebomb-bank-of-england-consumer-borrowing
2017-09-18T17:25:30Z,What is the average debt where you live?,https://www.theguardian.com/business/ng-interactive/2017/sep/18/what-is-the-average-debt-where-you-live
2017-09-18T17:09:29Z,Carney warns fall in migrant workers could push up wages and inflation - as it happened,https://www.theguardian.com/business/live/2017/sep/18/world-stock-markets-record-highs-eurozone-inflation-mark-carney-business-live
2017-09-18T16:30:30Z,Five reasons why global stock markets are surging | Nick Fletcher,https://www.theguardian.com/business/2017/sep/18/five-reasons-why-global-stock-markets-are-surging
2017-09-18T14:23:23Z,Ryanair vows to publish details of all flights cancelled in next six weeks,https://www.theguardian.com/business/2017/sep/18/ryanair-cancelled-flights-compensation
2017-09-18T14:07:34Z,Dirty money? Mystery over shredded €500 notes in Swiss sewers,https://www.theguardian.com/business/2017/sep/18/dirty-money-mystery-over-shredded-500-notes-swiss-sewers
2017-09-18T12:52:34Z,Bell Pottinger: father of executive at centre of scandal quits Rentokil board,https://www.theguardian.com/business/2017/sep/18/bell-pottinger-scandal-rentokil-chris-geoghegan-gupta-family
2017-09-18T09:00:05Z,Meet the woman fighting Wall Street's Flash Boys,https://www.theguardian.com/business/2017/sep/18/wall-street-stock-exchange-michael-lewis-sara-furber
2017-09-18T06:50:59Z,Most Britons 'dislike prospect of living near mini nuclear station',https://www.theguardian.com/business/2017/sep/18/most-britons-dislike-prospect-living-mini-nuclear-station
2017-09-18T04:42:22Z,Airbus launches internal corruption investigation after Guardian exposé,https://www.theguardian.com/business/2017/sep/18/airbus-launches-internal-corruption-investigation-after-guardian-expose
2017-09-19T19:07:08Z,Yoko Ono halts sale of John Lemon lemonade,https://www.theguardian.com/business/2017/sep/19/yoko-ono-john-lemon-lemonade-copyright
2017-09-19T18:01:24Z,Anti-Adani protest censored by operators of Melbourne's Federation Square,https://www.theguardian.com/business/2017/sep/20/anti-adani-protest-censored-by-operators-of-melbournes-federation-square
2017-09-19T17:56:47Z,Why were HBOS auditors cleared? We need a full explanation | Nils Pratley,https://www.theguardian.com/business/2017/sep/19/hbos-auditors-frc-kpmg
2017-09-19T17:40:22Z,Ryanair’s cost-cutting at the traveller’s expense | Letters,https://www.theguardian.com/business/2017/sep/19/ryanairs-cost-cutting-at-the-travellers-expense
2017-09-19T17:33:20Z,"Ryanair offers pilots £12,000 bonus to tackle cancelled flights fiasco",https://www.theguardian.com/business/2017/sep/19/ryanair-offers-pilots-12000-bonus-to-tackle-cancelled-flights-fiasco
2017-09-19T17:32:12Z,51% of young women have to borrow to make cash last until payday,https://www.theguardian.com/business/2017/sep/19/51-of-young-women-have-to-borrow-to-make-cash-last-until-payday
2017-09-19T17:03:18Z,Cadbury staff get sweet relief from inflation with new pay deal,https://www.theguardian.com/business/2017/sep/19/cadbury-employees-win-inflation-linked-pay-deal-of-32
2017-09-19T16:51:59Z,World markets at new highs; UK zero-hours contracts fall - as it happened,https://www.theguardian.com/business/live/2017/sep/19/world-markets-new-peaks-eurozone-confidence-zew-business-live
2017-09-19T15:48:56Z,Lloyd’s of London firm moves European base to Dublin over Brexit,https://www.theguardian.com/business/2017/sep/19/lloyds-of-london-dublin-brexit-xl-group-eu-single-market
2017-09-19T14:46:05Z,Tycoon says he needs subsidy to build Land Rover Defender successor in UK,https://www.theguardian.com/business/2017/sep/19/ineos-subsidy-4x4-britain-land-rover-defender
2017-09-19T12:10:53Z,Aldi and Lidl increase share of British shoppers as inflation hits spending,https://www.theguardian.com/business/2017/sep/19/aldi-and-lidl-increase-share-of-british-shoppers-as-inflation-hits-spending
2017-09-19T09:49:59Z,"Ryanair to tell 400,000 passengers of cancelled flights after roster 'mess-up'",https://www.theguardian.com/business/2017/sep/18/ryanair-flight-cancellation-passengers-holiday
2017-09-19T09:36:04Z,How have you been affected by Ryanair's flight cancellations?,https://www.theguardian.com/business/2017/sep/19/how-have-you-been-affected-by-ryanair-flight-cancellations
2017-09-19T07:35:55Z,Toys R Us files for bankruptcy in US and Canada,https://www.theguardian.com/business/2017/sep/19/toys-r-us-files-for-bankruptcy-in-the-us-and-canada
2017-09-19T06:54:19Z,BHP agrees to rethink its links to Minerals Council of Australia,https://www.theguardian.com/business/2017/sep/19/bhp-agrees-to-rethink-its-links-to-minerals-council-of-australia
2017-09-20T20:41:13Z,US Federal Reserve begins unwinding stimulus and leaves interest rates on hold - as it happened,https://www.theguardian.com/business/live/2017/sep/20/us-federal-reserve-decision-janet-yellen-markets-uk-retail-business-live
2017-09-20T18:21:58Z,B&Q owner Kingfisher won't let its European DIY firms do their own thing | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/20/bq-owner-kingfisher-wont-let-its-european-diy-firms-do-their-own-thing
2017-09-20T18:10:52Z,The great unwinding: Fed begins slow demise of its post-crash stimulus,https://www.theguardian.com/business/2017/sep/20/federal-reserve-financial-crisis-stimulus-sell-off-interest-rates
2017-09-20T16:59:34Z,Former BHS owner didn't get summons as was 'on a boat',https://www.theguardian.com/business/2017/sep/20/former-bhs-owner-dominic-chappell-didnt-get-pensions-regulator-summons-as-he-was-on-a-boat
2017-09-20T12:58:06Z,UK shoppers continue to spend despite rising prices,https://www.theguardian.com/business/2017/sep/20/uk-shoppers-spend-prices-retail-sales
2017-09-20T11:57:42Z,Ryanair cancellations raise worries in Italy over Alitalia takeover,https://www.theguardian.com/business/2017/sep/20/ryanair-flight-cancellations-italy-worries-alitalia-takeover-bid
2017-09-20T09:30:17Z,"Adani's Abbot Point coal spill contaminated wetlands, report finds",https://www.theguardian.com/business/2017/sep/20/adanis-abbot-point-coal-spill-contaminated-wetlands-report-finds
2017-09-20T09:00:02Z,"UK growth will trail Italy, France and Germany next year, says OECD",https://www.theguardian.com/business/2017/sep/20/uk-growth-italy-france-germany-oecd-brexit
2017-09-20T08:32:16Z,Government backs tighter rules on takeover of UK companies,https://www.theguardian.com/business/2017/sep/19/takeover-panel-kraft-unilever-bid
2017-09-20T07:49:04Z,Tata Steel to merge European operations with ThyssenKrupp,https://www.theguardian.com/business/2017/sep/20/tata-steel-merge-thyssenkrupp-job-losses-port-talbot
2017-09-20T06:20:30Z,IMF and World Bank members must stop rise of economic non-order | Mohamed El-Erian,https://www.theguardian.com/business/2017/sep/20/imf-world-bank-economic-order
2017-09-21T18:25:27Z,China's credit rating cut to A+ by S&P over rising debt fears,https://www.theguardian.com/business/2017/sep/21/sp-cuts-chinas-credit-rating-to-a-over-rising-debt-fears
2017-09-21T17:43:42Z,Ryanair boss Michael O’Leary may be flying by the seat of his pants in row with pilots | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/21/ryanair-boss-may-be-flying-by-the-seat-of-his-pants-in-row-with-pilots
2017-09-21T17:21:52Z,Deliveroo boss Will Shu gives himself 22.5% rise amid battle over riders' pay,https://www.theguardian.com/business/2017/sep/21/deliveroo-boss-gives-himself-225-rise-amid-battle-over-riders-pay
2017-09-21T16:48:00Z,"UK public finances beat forecasts, as Ryanair boss apologises over cancellations –as it happened",https://www.theguardian.com/business/live/2017/sep/21/dollar-rallies-fed-ends-qe-markets-uk-public-finances-ryanair-agm-live
2017-09-21T16:31:10Z,Bankrupt Lehman Brothers profits from Formula One sale,https://www.theguardian.com/business/2017/sep/21/lehman-brothers-formula-one-sale
2017-09-21T14:08:17Z,Drax boss Dorothy Thompson to step down after 12 years,https://www.theguardian.com/business/2017/sep/21/drax-boss-dorothy-thompson-to-step-down
2017-09-21T13:47:26Z,Co-op profits fall as it offloads final stake in bank,https://www.theguardian.com/business/2017/sep/21/co-op-profits-fall-first-payout-members
